"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Oct 07 18:27:22 GMT 2024","Mon Oct 07 18:27:33 GMT 2024","11183","features","7_mindwm_two_users_one_context","","","","test_scenarios[file:features/7_mindwm_two_users_one_context.feature-MindWM two users one context function test-Create laptop resource and connects it to godzilla user[table_rows:[line: 35]]]",""
"passed","Mon Oct 07 18:28:22 GMT 2024","Mon Oct 07 18:28:22 GMT 2024","122","features","7_mindwm_two_users_one_context","","","","test_scenarios[file:features/7_mindwm_two_users_one_context.feature-MindWM two users one context function test-Cleanup tokyo context[table_rows:[line: 92]]]",""
"passed","Mon Oct 07 18:28:08 GMT 2024","Mon Oct 07 18:28:19 GMT 2024","11218","features","7_mindwm_two_users_one_context","","","","test_scenarios[file:features/7_mindwm_two_users_one_context.feature-MindWM two users one context function test-Send iodocument via nats host: <host>, user: <username> and check that second user received graph update[table_rows:[line: 64]]]",""
"passed","Mon Oct 07 18:05:32 GMT 2024","Mon Oct 07 18:05:33 GMT 2024","557","features","0_1_mindwm_eda","","","","test_scenarios[file:features/0_1_mindwm_eda.feature-Mindwm event driven architecture-Knative]",""
"passed","Mon Oct 07 18:12:05 GMT 2024","Mon Oct 07 18:12:17 GMT 2024","11303","features","2_mindwm_crd_resources","","","","test_scenarios[file:features/2_mindwm_crd_resources.feature-MindWM Custom kubernetes resources-Create User and check k8s resources]",""
"passed","Mon Oct 07 18:26:59 GMT 2024","Mon Oct 07 18:27:10 GMT 2024","11257","features","7_mindwm_two_users_one_context","","","","test_scenarios[file:features/7_mindwm_two_users_one_context.feature-MindWM two users one context function test-Create godzilla and connects it to tokyo[table_rows:[line: 27]]]",""
"passed","Mon Oct 07 17:52:13 GMT 2024","Mon Oct 07 18:05:32 GMT 2024","799062","features","0_0_mindwm_lifecycle","","","","test_scenarios[file:features/0_0_mindwm_lifecycle.feature-Mindwm Lifecycle Management-Deploy Mindwm Cluster and Applications]",""
"passed","Mon Oct 07 18:30:01 GMT 2024","Mon Oct 07 18:31:47 GMT 2024","105664","features","8_mindwm_two_contexts","","","","test_scenarios[file:features/8_mindwm_two_contexts.feature-Context Resource Readiness and Cleanup Verification-Create Contexts and Verify All Related Resources Are in Ready State[table_rows:[line: 53]]]",""
"passed","Mon Oct 07 18:16:31 GMT 2024","Mon Oct 07 18:16:52 GMT 2024","21312","features","3_mindwm_ping_pong","","","","test_scenarios[file:features/3_mindwm_ping_pong.feature-MindWM Ping-pong EDA test-Send ping via broker-ingress.knative-eventing/user-amanda4/user-broker[table_rows:[line: 83]]]",""
"passed","Mon Oct 07 18:28:19 GMT 2024","Mon Oct 07 18:28:21 GMT 2024","1181","features","7_mindwm_two_users_one_context","","","","test_scenarios[file:features/7_mindwm_two_users_one_context.feature-MindWM two users one context function test-Cleanup godzilla username[table_rows:[line: 83]]]",""
